num,data,1,3,5,7,9,11,13,15,17,19,21,23,25,qtd,soma,media
631, 02/05/11,.,3,5,7,9,.,13,.,17,19,21,.,.,8,94, 11.75
632, 05/05/11,1,.,.,.,.,11,13,.,17,.,21,.,25,6,88, 14.67
633, 09/05/11,.,3,.,7,9,.,.,.,.,.,21,23,25,6,88, 14.67
634, 12/05/11,.,3,5,.,9,11,.,15,.,19,21,.,.,7,83, 11.86
635, 16/05/11,1,.,5,7,9,11,13,.,.,19,.,.,.,7,65, 9.29
636, 19/05/11,1,3,.,.,.,.,13,.,.,19,21,23,25,7,105, 15.00
637, 23/05/11,.,.,.,7,9,.,13,.,17,19,21,23,25,8,134, 16.75
638, 26/05/11,1,3,.,.,9,11,13,.,.,19,21,23,25,9,125, 13.89
639, 30/05/11,1,.,5,.,9,.,.,.,.,19,21,.,.,5,55, 11.00
640, 02/06/11,1,3,5,.,9,11,13,.,.,19,21,23,.,9,105, 11.67
641, 06/06/11,.,3,.,7,9,11,13,.,.,19,21,.,.,7,83, 11.86
642, 09/06/11,1,.,5,.,.,11,13,.,.,19,21,.,25,7,95, 13.57
643, 13/06/11,1,.,.,7,9,.,13,.,17,19,21,23,.,8,110, 13.75
644, 16/06/11,.,3,5,7,9,.,13,15,.,.,21,.,.,7,73, 10.43
645, 20/06/11,.,.,5,.,9,11,13,.,.,19,21,23,25,8,126, 15.75
646, 24/06/11,1,3,5,.,9,.,.,15,17,19,21,23,25,10,138, 13.80
647, 27/06/11,.,.,.,7,9,11,13,.,17,19,.,23,25,8,124, 15.50
648, 30/06/11,.,.,.,.,9,11,13,15,.,19,21,.,.,6,88, 14.67
649, 04/07/11,1,.,5,.,9,11,.,15,17,.,21,.,.,7,79, 11.29
650, 07/07/11,1,3,.,7,.,.,13,.,17,19,21,23,25,9,129, 14.33
651, 11/07/11,1,.,5,.,.,.,13,15,17,19,.,.,25,7,95, 13.57
652, 14/07/11,.,.,5,7,9,11,13,.,17,19,21,23,.,9,125, 13.89
653, 18/07/11,1,3,.,7,.,.,13,.,17,19,21,23,.,8,104, 13.00
654, 21/07/11,1,3,.,7,.,.,13,.,17,19,.,23,25,8,108, 13.50
655, 25/07/11,.,.,5,7,.,11,13,15,.,19,21,23,25,9,139, 15.44
656, 28/07/11,.,3,5,7,9,11,13,15,.,.,.,23,25,9,111, 12.33
657, 01/08/11,.,3,5,.,.,.,13,15,17,19,.,23,25,8,120, 15.00
658, 04/08/11,1,.,5,7,9,11,.,15,17,.,21,23,25,10,134, 13.40
659, 08/08/11,1,3,5,.,9,11,.,15,.,19,.,23,.,8,86, 10.75
660, 11/08/11,.,3,5,7,9,.,.,15,17,19,.,.,25,8,100, 12.50
661, 15/08/11,1,3,.,7,.,11,.,15,17,19,.,23,.,8,96, 12.00
662, 18/08/11,1,3,.,7,9,11,13,15,.,19,.,.,.,8,78, 9.75
663, 22/08/11,.,.,5,7,9,11,13,.,17,19,21,23,.,9,125, 13.89
664, 25/08/11,1,3,.,7,.,.,13,15,17,.,21,23,.,8,100, 12.50
665, 29/08/11,.,3,.,7,.,.,13,15,17,.,21,.,25,7,101, 14.43
666, 01/09/11,1,.,.,7,.,11,.,15,.,.,21,.,25,6,80, 13.33
667, 05/09/11,.,3,5,.,.,.,13,15,17,19,21,.,25,8,118, 14.75
668, 08/09/11,1,.,.,7,9,11,13,15,17,.,.,23,25,9,121, 13.44
669, 13/09/11,.,.,5,.,.,.,13,15,17,19,.,23,25,7,117, 16.71
670, 15/09/11,1,.,.,7,.,.,13,15,17,.,21,23,25,8,122, 15.25
671, 19/09/11,.,.,5,7,9,11,13,.,.,19,.,.,.,6,64, 10.67
672, 22/09/11,1,.,.,.,9,11,.,15,17,19,21,23,25,9,141, 15.67
673, 26/09/11,.,.,5,7,9,11,13,15,17,19,.,.,.,8,96, 12.00
674, 29/09/11,.,3,.,.,.,11,.,15,.,19,.,23,25,6,96, 16.00
675, 03/10/11,.,3,5,7,.,11,13,15,17,.,.,23,.,8,94, 11.75
676, 06/10/11,.,.,5,.,.,.,13,15,.,19,21,.,25,6,98, 16.33
677, 10/10/11,1,.,5,7,.,11,13,15,.,19,.,23,25,9,119, 13.22
678, 13/10/11,.,3,5,7,9,.,.,15,.,19,21,23,25,9,127, 14.11
679, 17/10/11,.,.,.,7,.,11,13,15,17,19,21,.,.,7,103, 14.71
680, 20/10/11,.,3,.,7,9,.,13,.,.,19,21,.,.,6,72, 12.00
681, 24/10/11,.,3,.,7,.,11,.,15,.,19,.,23,.,6,78, 13.00
682, 27/10/11,1,.,5,7,.,11,.,.,17,19,.,.,25,7,85, 12.14
683, 31/10/11,1,.,5,7,9,11,13,15,.,.,.,23,.,8,84, 10.50
684, 03/11/11,1,.,5,.,.,11,13,.,.,.,21,.,25,6,76, 12.67
685, 07/11/11,1,3,.,.,9,.,13,15,17,19,21,23,25,10,146, 14.60
686, 10/11/11,1,3,.,7,.,.,13,.,.,19,.,23,25,7,91, 13.00
687, 14/11/11,1,3,.,.,9,.,13,15,.,19,.,23,25,8,108, 13.50
688, 17/11/11,1,3,.,7,9,11,.,.,.,19,21,23,.,8,94, 11.75
689, 21/11/11,.,3,5,7,.,11,13,15,17,.,.,23,.,8,94, 11.75
690, 24/11/11,1,3,.,.,9,11,13,15,.,19,.,.,25,8,96, 12.00
691, 28/11/11,1,3,.,7,9,11,13,.,17,19,.,23,.,9,103, 11.44
692, 01/12/11,1,.,.,7,.,11,.,.,17,19,21,23,.,7,99, 14.14
693, 05/12/11,1,3,.,7,9,11,.,.,17,19,21,.,.,8,88, 11.00
694, 08/12/11,1,3,.,.,9,11,.,15,.,19,21,.,.,7,79, 11.29
695, 12/12/11,.,3,5,.,.,11,13,.,17,19,21,.,25,8,114, 14.25
696, 15/12/11,1,.,5,7,9,11,13,15,.,.,21,.,.,8,82, 10.25
697, 19/12/11,1,3,.,7,.,11,.,15,.,19,.,23,25,8,104, 13.00
698, 22/12/11,.,3,.,7,9,.,.,15,.,.,21,.,.,5,55, 11.00
699, 26/12/11,.,3,.,.,9,.,.,15,.,19,21,23,25,7,115, 16.43
700, 29/12/11,1,.,.,7,9,.,13,.,.,19,21,.,25,7,95, 13.57
701, 02/01/12,.,3,.,.,.,.,13,.,17,19,21,23,25,7,121, 17.29
702, 05/01/12,1,3,5,7,9,.,13,.,.,.,.,23,25,8,86, 10.75
703, 09/01/12,.,.,5,.,.,11,.,15,17,.,21,23,25,7,117, 16.71
704, 12/01/12,.,3,5,.,.,11,13,15,17,.,.,23,.,7,87, 12.43
705, 16/01/12,.,3,.,7,9,11,.,15,.,.,21,.,25,7,91, 13.00
706, 19/01/12,1,3,.,.,.,.,13,.,.,19,21,.,25,6,82, 13.67
707, 23/01/12,.,3,.,7,.,11,.,15,17,.,21,.,25,7,99, 14.14
708, 26/01/12,1,3,5,.,9,11,.,.,.,19,21,.,25,8,94, 11.75
709, 30/01/12,1,3,.,7,.,11,.,15,.,19,.,23,.,7,79, 11.29
710, 02/02/12,.,3,.,.,.,.,.,15,17,19,21,.,25,6,100, 16.67
711, 06/02/12,1,.,5,7,.,.,13,15,.,.,21,.,.,6,62, 10.33
712, 08/02/12,1,.,.,.,9,.,.,15,17,.,21,23,25,7,111, 15.86
713, 10/02/12,.,3,5,.,.,11,13,15,.,19,21,23,25,9,135, 15.00
714, 13/02/12,.,.,.,7,9,11,13,15,17,19,21,.,.,8,112, 14.00
715, 15/02/12,1,3,5,.,.,11,13,15,.,.,.,23,25,8,96, 12.00
716, 17/02/12,1,3,5,7,.,11,.,15,.,.,21,23,25,9,111, 12.33
717, 22/02/12,1,3,5,7,9,11,.,.,.,.,21,23,25,9,105, 11.67
718, 24/02/12,.,3,.,7,9,11,13,15,17,19,21,23,25,11,163, 14.82
719, 27/02/12,.,.,.,7,9,11,13,15,.,19,.,23,25,8,122, 15.25
720, 01/03/12,.,.,.,7,9,11,13,.,17,.,21,23,25,8,126, 15.75
721, 02/03/12,1,3,5,7,9,11,.,15,.,19,21,.,.,9,91, 10.11
722, 05/03/12,1,3,5,7,.,.,13,.,17,19,.,23,.,8,88, 11.00
723, 07/03/12,.,3,5,7,9,11,.,15,.,.,.,.,.,6,50, 8.33
724, 09/03/12,1,3,5,7,.,.,.,15,.,19,.,23,25,8,98, 12.25
725, 12/03/12,1,.,5,7,9,.,13,15,17,.,21,.,25,9,113, 12.56
726, 14/03/12,1,.,.,7,9,11,13,15,.,.,21,.,25,8,102, 12.75
727, 16/03/12,.,3,.,7,9,11,.,.,.,.,21,23,25,7,99, 14.14
728, 19/03/12,.,3,.,7,.,11,13,.,.,19,21,23,25,8,122, 15.25
729, 21/03/12,1,3,.,7,9,.,.,15,17,.,.,23,25,8,100, 12.50
730, 23/03/12,1,3,.,.,.,11,.,.,.,19,21,.,25,6,80, 13.33
731, 26/03/12,.,3,.,7,.,11,.,15,17,19,21,.,.,7,93, 13.29
732, 28/03/12,1,.,.,.,9,11,13,.,17,.,21,23,25,8,120, 15.00
733, 30/03/12,1,.,5,7,.,11,.,.,.,19,.,.,.,5,43, 8.60
734, 02/04/12,.,3,.,.,9,.,13,15,17,19,21,23,.,8,120, 15.00
735, 04/04/12,.,.,5,.,.,11,13,.,17,19,21,.,25,7,111, 15.86
736, 07/04/12,.,3,5,.,9,.,13,15,17,19,21,23,.,9,125, 13.89
737, 09/04/12,.,3,5,7,.,.,.,.,17,.,.,.,25,5,57, 11.40
738, 11/04/12,.,.,.,7,9,11,13,.,.,19,.,23,25,7,107, 15.29
739, 13/04/12,.,3,.,.,9,11,.,.,17,.,21,23,25,7,109, 15.57
740, 16/04/12,1,.,5,.,9,11,13,.,.,19,21,23,25,9,127, 14.11
741, 18/04/12,.,3,5,7,.,11,13,.,17,.,21,.,25,8,102, 12.75
742, 20/04/12,1,3,5,7,9,11,13,15,.,19,21,23,.,11,127, 11.55
743, 23/04/12,1,3,.,.,9,11,.,15,17,.,21,23,.,8,100, 12.50
744, 25/04/12,1,3,.,7,9,11,13,15,.,19,.,23,.,9,101, 11.22
745, 27/04/12,1,3,.,7,9,11,13,.,17,.,.,.,25,8,86, 10.75
746, 30/04/12,.,3,5,.,9,.,.,.,17,19,21,.,25,7,99, 14.14
747, 02/05/12,1,3,.,7,.,.,13,15,17,.,.,23,.,7,79, 11.29
748, 04/05/12,1,3,5,.,9,.,.,15,17,.,21,23,.,8,94, 11.75
749, 07/05/12,1,3,.,7,.,11,13,15,.,19,.,.,.,7,69, 9.86
750, 09/05/12,.,3,5,7,9,11,13,15,.,19,21,.,25,10,128, 12.80
751, 11/05/12,.,3,5,.,9,.,13,.,17,19,21,23,.,8,110, 13.75
752, 14/05/12,1,.,5,7,.,.,13,.,.,19,21,.,25,7,91, 13.00
753, 16/05/12,1,3,5,7,.,11,13,.,17,.,21,.,25,9,103, 11.44
754, 18/05/12,1,.,5,7,.,.,13,15,17,19,.,23,25,9,125, 13.89
755, 21/05/12,1,3,5,7,.,11,13,.,17,.,.,.,25,8,82, 10.25
756, 23/05/12,.,3,5,7,.,.,13,15,17,.,.,23,25,8,108, 13.50
757, 25/05/12,1,3,.,.,9,11,13,15,17,.,21,23,.,9,113, 12.56
758, 28/05/12,1,.,5,.,.,11,.,15,17,.,.,23,25,7,97, 13.86
759, 30/05/12,.,.,5,7,9,.,.,15,17,19,.,23,25,8,120, 15.00
760, 01/06/12,1,3,.,7,9,11,13,15,17,.,.,23,25,10,124, 12.40
761, 04/06/12,1,.,5,.,.,11,13,15,.,19,.,.,.,6,64, 10.67
762, 06/06/12,1,3,5,7,9,11,13,.,17,.,21,.,.,9,87, 9.67
763, 08/06/12,1,3,.,7,.,.,13,.,17,.,21,.,25,7,87, 12.43
764, 11/06/12,1,3,.,.,9,11,.,.,17,19,.,23,25,8,108, 13.50
765, 13/06/12,1,3,.,7,9,.,13,.,.,.,.,23,25,7,81, 11.57
766, 15/06/12,1,3,5,7,9,.,13,15,.,.,21,.,25,9,99, 11.00
767, 18/06/12,1,3,5,7,.,11,.,15,17,19,.,23,.,9,101, 11.22
768, 20/06/12,1,3,5,.,.,11,13,15,17,19,.,23,25,10,132, 13.20
769, 22/06/12,.,3,5,7,.,11,13,15,17,19,.,23,25,10,138, 13.80
770, 25/06/12,1,3,5,.,9,11,.,.,17,.,21,.,25,8,92, 11.50
771, 27/06/12,.,.,5,7,9,.,.,.,17,.,.,23,25,6,86, 14.33
772, 29/06/12,.,.,.,7,9,11,.,15,.,.,.,23,25,6,90, 15.00
773, 02/07/12,.,.,5,7,.,11,13,15,17,.,.,.,25,7,93, 13.29
774, 04/07/12,1,3,5,.,9,11,.,15,.,19,.,.,25,8,88, 11.00
775, 06/07/12,.,3,.,7,9,.,13,.,17,19,.,.,.,6,68, 11.33
776, 09/07/12,1,3,.,.,.,11,13,.,.,19,.,23,.,6,70, 11.67
777, 11/07/12,.,3,.,.,9,11,13,15,.,.,21,23,25,8,120, 15.00
778, 13/07/12,.,.,5,7,9,11,13,15,.,19,.,.,25,8,104, 13.00
779, 16/07/12,.,.,5,.,9,11,13,.,17,19,21,23,.,8,118, 14.75
780, 18/07/12,.,3,.,7,.,.,13,15,17,19,21,.,25,8,120, 15.00
781, 20/07/12,1,.,.,.,9,11,.,15,17,19,.,.,25,7,97, 13.86
782, 23/07/12,.,.,5,.,9,11,13,15,17,19,21,.,.,8,110, 13.75
783, 25/07/12,1,.,5,7,.,11,13,15,.,19,21,.,.,8,92, 11.50
784, 27/07/12,1,3,.,7,.,11,13,15,.,.,21,23,25,9,119, 13.22
785, 30/07/12,1,.,.,7,.,11,13,15,17,19,21,23,.,9,127, 14.11
786, 01/08/12,.,.,5,.,.,11,13,15,17,.,21,23,25,8,130, 16.25
787, 03/08/12,1,.,5,.,9,11,13,.,17,19,.,23,.,8,98, 12.25
788, 06/08/12,1,3,.,.,9,11,.,.,.,19,21,23,25,8,112, 14.00
789, 08/08/12,.,3,.,.,.,11,.,15,.,19,21,.,.,5,69, 13.80
790, 10/08/12,.,3,.,7,.,.,13,.,.,19,.,23,25,6,90, 15.00
791, 13/08/12,1,3,5,7,.,11,13,.,.,.,21,23,25,9,109, 12.11
792, 15/08/12,1,3,.,.,9,.,.,.,.,19,21,23,25,7,101, 14.43
793, 17/08/12,.,.,5,7,9,11,.,.,17,.,21,23,25,8,118, 14.75
794, 20/08/12,1,3,5,.,9,11,.,15,.,.,.,23,25,8,92, 11.50
795, 22/08/12,1,3,.,7,9,.,.,.,.,.,21,.,.,5,41, 8.20
796, 24/08/12,.,3,.,7,.,11,.,.,17,.,21,.,.,5,59, 11.80
797, 27/08/12,.,3,5,7,.,11,.,15,17,19,21,.,25,9,123, 13.67
798, 29/08/12,1,3,5,.,.,11,13,15,.,19,.,23,.,8,90, 11.25
799, 31/08/12,.,3,.,.,.,11,13,15,.,19,21,23,25,8,130, 16.25
800, 06/09/12,.,3,.,7,9,11,13,.,.,.,21,.,.,6,64, 10.67
801, 10/09/12,1,3,5,7,.,.,.,15,17,19,21,23,25,10,136, 13.60
802, 12/09/12,1,3,5,.,9,.,13,.,.,.,21,.,25,7,77, 11.00
803, 14/09/12,1,.,5,.,.,.,.,15,17,19,21,23,25,8,126, 15.75
804, 17/09/12,1,3,5,7,.,.,13,15,17,.,21,23,.,9,105, 11.67
805, 19/09/12,1,.,.,7,9,11,13,.,17,.,.,.,25,7,83, 11.86
806, 21/09/12,1,3,5,7,.,.,.,15,.,19,.,.,25,7,75, 10.71
807, 24/09/12,.,3,5,7,.,11,13,.,.,19,21,.,25,8,104, 13.00
808, 26/09/12,.,.,.,7,.,11,.,.,17,.,21,.,25,5,81, 16.20
809, 28/09/12,1,.,5,7,9,.,13,.,.,19,21,23,25,9,123, 13.67
810, 01/10/12,1,3,.,7,9,11,.,15,17,.,21,23,.,9,107, 11.89
811, 03/10/12,1,3,5,7,9,.,.,.,17,19,.,.,.,7,61, 8.71
812, 05/10/12,1,3,5,7,.,11,.,.,17,19,21,23,25,10,132, 13.20
813, 08/10/12,1,3,5,7,.,.,.,.,.,19,21,23,25,8,104, 13.00
814, 10/10/12,.,3,.,.,.,11,13,.,17,19,21,23,.,7,107, 15.29
815, 13/10/12,.,.,.,7,.,11,.,15,17,.,21,23,25,7,119, 17.00
816, 15/10/12,.,3,5,.,9,11,13,15,17,19,.,23,25,10,140, 14.00
817, 17/10/12,1,3,5,.,.,11,.,.,17,.,.,23,25,7,85, 12.14
818, 19/10/12,.,.,5,.,.,11,13,.,.,19,.,23,25,6,96, 16.00
819, 22/10/12,.,3,5,7,9,11,.,.,.,19,21,.,.,7,75, 10.71
820, 24/10/12,1,3,5,7,9,.,13,15,.,.,.,23,.,8,76, 9.50
821, 26/10/12,.,3,5,7,9,11,.,.,17,.,21,23,25,9,121, 13.44
822, 29/10/12,.,3,5,.,.,11,.,15,17,19,21,23,.,8,114, 14.25
823, 31/10/12,1,.,5,.,9,11,13,.,.,19,.,.,25,7,83, 11.86
824, 03/11/12,.,3,.,7,.,11,13,15,.,19,21,.,25,8,114, 14.25
825, 05/11/12,1,.,.,7,9,11,13,15,17,19,.,23,25,10,140, 14.00
826, 07/11/12,.,3,5,.,.,.,13,15,17,19,21,23,.,8,116, 14.50
827, 09/11/12,1,.,5,7,9,.,13,.,17,.,21,.,.,7,73, 10.43
828, 12/11/12,1,.,.,7,9,.,.,15,17,19,.,23,25,8,116, 14.50
829, 14/11/12,.,.,5,7,9,11,13,.,17,.,.,23,25,8,110, 13.75
830, 16/11/12,1,.,.,.,9,11,13,.,17,19,21,23,.,8,114, 14.25
831, 19/11/12,1,3,5,.,9,11,.,.,17,.,21,.,.,7,67, 9.57
832, 21/11/12,.,.,5,7,.,11,.,15,.,19,.,23,25,7,105, 15.00
833, 23/11/12,.,.,5,7,.,11,13,.,17,19,.,.,25,7,97, 13.86
834, 26/11/12,.,.,.,7,9,11,.,.,.,19,21,23,.,6,90, 15.00
835, 28/11/12,1,.,.,.,.,.,.,15,17,19,21,.,25,6,98, 16.33
836, 30/11/12,.,.,.,7,9,.,.,15,.,.,21,.,25,5,77, 15.40
837, 03/12/12,1,3,.,7,.,11,13,15,.,.,.,.,.,6,50, 8.33
838, 05/12/12,.,.,5,7,9,11,.,15,.,.,21,23,.,7,91, 13.00
839, 07/12/12,.,3,.,7,.,.,13,.,17,19,21,.,25,7,105, 15.00
840, 10/12/12,.,.,.,.,9,11,13,.,17,19,21,23,25,8,138, 17.25
841, 12/12/12,1,3,5,.,.,.,13,15,17,.,21,.,.,7,75, 10.71
842, 14/12/12,.,3,5,7,.,11,13,15,.,19,21,.,.,8,94, 11.75
843, 17/12/12,.,3,.,7,.,11,13,15,17,19,21,.,.,8,106, 13.25
844, 19/12/12,1,3,5,7,9,.,.,15,17,19,.,.,25,9,101, 11.22
845, 21/12/12,.,.,.,7,.,11,.,.,.,19,21,23,25,6,106, 17.67
846, 24/12/12,1,.,.,.,9,11,13,15,.,19,21,23,25,9,137, 15.22
847, 26/12/12,1,3,5,7,9,11,13,.,17,.,21,.,25,10,112, 11.20
848, 28/12/12,.,3,5,.,9,.,13,.,17,19,21,23,25,9,135, 15.00
849, 31/12/12,1,.,5,.,.,.,13,15,17,.,.,23,25,7,99, 14.14
850, 02/01/13,.,3,5,7,.,.,13,.,.,19,21,23,.,7,91, 13.00
851, 04/01/13,1,.,5,7,.,.,13,15,17,19,.,.,.,7,77, 11.00
852, 07/01/13,1,3,5,.,.,11,.,.,.,.,21,23,25,7,89, 12.71
853, 09/01/13,.,3,5,.,9,11,.,.,17,19,21,23,.,8,108, 13.50
854, 11/01/13,1,3,5,.,9,.,13,15,17,.,21,.,.,8,84, 10.50
855, 14/01/13,1,3,.,.,9,11,13,15,17,.,.,23,25,9,117, 13.00
856, 16/01/13,.,3,.,7,9,11,13,15,.,19,.,23,25,9,125, 13.89
857, 18/01/13,1,3,.,.,.,11,13,15,.,19,21,.,.,7,83, 11.86
858, 21/01/13,1,3,5,.,9,11,.,.,17,19,.,23,25,9,113, 12.56
859, 23/01/13,1,3,5,.,9,11,13,.,17,19,.,.,.,8,78, 9.75
860, 25/01/13,.,3,5,7,9,.,13,15,.,19,.,.,25,8,96, 12.00
861, 28/01/13,1,3,.,7,9,11,.,15,17,19,.,23,.,9,105, 11.67
862, 30/01/13,1,3,5,.,.,.,13,15,17,19,.,23,.,8,96, 12.00
863, 01/02/13,1,3,.,7,.,.,13,15,17,19,.,23,25,9,123, 13.67
864, 04/02/13,.,3,.,.,.,.,13,15,17,19,21,23,.,7,111, 15.86
865, 06/02/13,1,3,5,7,.,.,13,.,.,19,21,23,25,9,117, 13.00
866, 08/02/13,1,3,5,7,9,11,13,.,.,.,.,23,.,8,72, 9.00
867, 13/02/13,.,3,5,7,.,.,13,15,.,.,21,.,25,7,89, 12.71
868, 15/02/13,1,3,.,.,9,.,13,.,17,19,21,.,.,7,83, 11.86
869, 18/02/13,1,3,.,.,9,11,.,.,.,.,21,23,25,7,93, 13.29
870, 20/02/13,1,.,5,7,.,.,13,.,17,.,.,23,.,6,66, 11.00
871, 22/02/13,.,.,.,.,9,.,13,15,17,19,.,23,.,6,96, 16.00
872, 25/02/13,1,.,5,7,9,.,13,.,17,.,.,23,.,7,75, 10.71
873, 27/02/13,.,3,.,7,9,11,13,15,17,.,.,.,25,8,100, 12.50
874, 01/03/13,1,.,5,7,9,.,.,.,.,19,21,23,25,8,110, 13.75
875, 04/03/13,.,.,.,.,9,.,13,15,.,.,21,23,25,6,106, 17.67
876, 06/03/13,.,3,5,7,9,.,13,.,.,.,21,23,25,8,106, 13.25
877, 08/03/13,.,3,.,7,9,11,13,15,.,19,21,23,25,10,146, 14.60
878, 11/03/13,1,3,5,7,.,.,13,.,.,19,.,23,25,8,96, 12.00
879, 13/03/13,.,3,.,7,9,.,13,15,.,.,21,.,25,7,93, 13.29
880, 15/03/13,.,.,5,7,.,.,.,.,.,19,21,23,25,6,100, 16.67
881, 18/03/13,1,3,5,7,9,.,.,15,.,19,21,23,.,9,103, 11.44
882, 20/03/13,1,.,.,7,.,11,13,.,17,19,.,.,25,7,93, 13.29
883, 22/03/13,.,3,5,7,9,.,.,.,17,19,21,.,25,8,106, 13.25
884, 25/03/13,1,.,.,7,9,.,13,15,17,19,21,.,25,9,127, 14.11
885, 27/03/13,.,.,5,7,9,11,.,15,17,19,.,23,.,8,106, 13.25
886, 30/03/13,1,3,.,7,.,11,13,15,17,.,21,23,.,9,111, 12.33
887, 01/04/13,1,.,.,.,.,11,.,15,17,19,21,23,25,8,132, 16.50
888, 03/04/13,1,3,.,.,.,11,13,.,17,19,21,.,.,7,85, 12.14
889, 05/04/13,.,.,5,7,9,11,13,.,.,19,21,.,25,8,110, 13.75
890, 08/04/13,1,3,5,7,.,11,.,.,17,19,.,23,.,8,86, 10.75
891, 10/04/13,1,.,5,7,.,.,.,15,17,19,21,23,25,9,133, 14.78
892, 12/04/13,1,3,5,.,.,.,13,.,17,19,21,.,.,7,79, 11.29
893, 15/04/13,1,3,5,.,9,11,.,15,.,.,.,23,.,7,67, 9.57
894, 17/04/13,1,.,5,.,9,.,13,15,.,19,21,.,25,8,108, 13.50
895, 19/04/13,.,3,5,.,.,11,13,.,17,19,21,.,25,8,114, 14.25
896, 22/04/13,1,3,.,7,.,.,13,15,17,19,.,23,.,8,98, 12.25
897, 24/04/13,1,.,5,7,9,11,13,.,17,.,21,23,.,9,107, 11.89
898, 26/04/13,1,.,.,.,9,11,13,.,.,.,21,.,25,6,80, 13.33
899, 29/04/13,1,.,.,7,9,.,.,15,17,.,21,23,25,8,118, 14.75
900, 03/05/13,1,.,.,7,.,11,13,15,.,.,.,.,25,6,72, 12.00
901, 06/05/13,1,.,.,7,.,.,13,.,.,.,.,23,25,5,69, 13.80
902, 08/05/13,1,3,5,.,9,11,.,.,17,.,21,23,25,9,115, 12.78
903, 10/05/13,1,3,5,.,.,11,13,15,.,.,.,.,.,6,48, 8.00
904, 13/05/13,1,.,5,7,9,.,13,.,17,19,.,.,.,7,71, 10.14
905, 15/05/13,1,.,.,.,.,11,13,.,17,.,21,23,.,6,86, 14.33
906, 17/05/13,1,3,5,7,9,.,.,.,17,.,21,.,.,7,63, 9.00
907, 20/05/13,.,3,5,7,.,.,13,15,.,.,21,23,.,7,87, 12.43
908, 22/05/13,1,.,.,7,9,.,13,15,17,.,.,23,25,8,110, 13.75
909, 24/05/13,1,3,5,7,.,11,13,.,.,.,21,.,.,7,61, 8.71
910, 27/05/13,.,3,5,.,9,11,13,.,17,19,.,.,25,8,102, 12.75
911, 29/05/13,1,3,5,.,.,11,13,15,17,.,21,23,25,10,134, 13.40
912, 31/05/13,.,3,.,7,.,.,.,15,17,19,21,23,.,7,105, 15.00
913, 03/06/13,.,3,5,.,.,.,13,15,17,19,.,.,25,7,97, 13.86
914, 05/06/13,1,3,5,.,.,11,.,15,17,.,.,23,.,7,75, 10.71
915, 07/06/13,1,.,5,.,.,11,13,.,.,.,.,23,25,6,78, 13.00
916, 10/06/13,1,3,5,7,.,11,13,.,17,19,.,23,.,9,99, 11.00
917, 12/06/13,1,3,5,.,.,11,13,.,17,19,21,.,.,8,90, 11.25
918, 14/06/13,1,3,.,.,9,.,13,15,17,.,21,23,.,8,102, 12.75
919, 17/06/13,1,3,5,7,9,11,13,.,17,19,21,.,.,10,106, 10.60
920, 19/06/13,1,3,5,.,.,.,13,15,.,19,.,23,.,7,79, 11.29
921, 21/06/13,1,3,.,7,9,.,.,15,17,19,21,.,25,9,117, 13.00
922, 24/06/13,.,.,5,.,9,.,.,15,17,.,21,23,.,6,90, 15.00
923, 26/06/13,1,3,5,7,.,.,.,15,.,19,.,.,25,7,75, 10.71
924, 28/06/13,1,.,.,7,9,.,.,.,17,19,.,.,.,5,53, 10.60
925, 01/07/13,1,3,.,7,9,.,13,15,.,.,.,23,25,8,96, 12.00
926, 03/07/13,1,.,5,7,9,11,13,15,.,19,21,.,.,9,101, 11.22
927, 05/07/13,.,3,5,.,9,11,13,.,17,.,21,23,25,9,127, 14.11
928, 08/07/13,1,.,.,.,9,11,.,15,17,19,.,23,25,8,120, 15.00
929, 10/07/13,1,.,5,7,9,11,.,.,.,.,21,23,25,8,102, 12.75
930, 12/07/13,.,3,5,.,9,11,.,15,.,.,.,23,25,7,91, 13.00
931, 15/07/13,.,3,5,.,.,11,.,.,.,19,.,.,25,5,63, 12.60
932, 17/07/13,1,.,5,.,.,.,13,15,.,.,21,23,25,7,103, 14.71
933, 19/07/13,.,3,5,7,.,11,.,15,17,19,.,23,.,8,100, 12.50
934, 22/07/13,.,3,.,.,9,11,.,.,.,19,21,23,25,7,111, 15.86
935, 24/07/13,1,3,5,7,9,.,.,.,.,19,.,23,.,7,67, 9.57
936, 26/07/13,1,3,.,7,.,.,13,15,17,19,.,23,25,9,123, 13.67
937, 29/07/13,1,.,.,.,9,11,13,.,.,19,.,23,25,7,101, 14.43
938, 31/07/13,.,3,.,7,.,11,13,15,17,19,.,.,25,8,110, 13.75
939, 02/08/13,1,.,5,7,9,11,.,15,.,19,21,.,25,9,113, 12.56
940, 05/08/13,.,3,.,7,9,.,13,.,17,19,.,.,25,7,93, 13.29
941, 07/08/13,1,3,5,7,9,11,.,15,.,.,.,23,25,9,99, 11.00
942, 09/08/13,1,3,5,7,.,11,13,.,.,19,21,.,.,8,80, 10.00
943, 12/08/13,.,3,5,.,9,.,13,15,17,.,21,23,.,8,106, 13.25
944, 14/08/13,1,.,.,.,9,11,13,.,17,19,21,.,25,8,116, 14.50
945, 16/08/13,.,3,5,.,9,11,13,.,.,19,21,23,25,9,129, 14.33
946, 19/08/13,1,.,.,7,9,.,.,.,17,19,21,.,25,7,99, 14.14
947, 21/08/13,1,3,5,7,9,11,.,15,.,.,.,.,.,7,51, 7.29
