num,data,2,4,6,8,10,12,14,16,18,20,22,24,qtd,soma,media
661, 15/08/11,.,.,6,.,10,12,.,.,18,20,22,24,7,112, 16.00
662, 18/08/11,2,.,6,8,.,.,14,16,.,20,22,.,7,88, 12.57
663, 22/08/11,2,4,6,.,.,.,.,16,.,.,22,24,6,74, 12.33
664, 25/08/11,.,4,.,.,10,.,14,16,18,20,.,24,7,106, 15.14
665, 29/08/11,2,.,6,.,.,12,14,.,18,20,22,24,8,118, 14.75
666, 01/09/11,2,4,6,.,.,12,14,16,18,20,.,24,9,116, 12.89
667, 05/09/11,.,4,6,8,10,.,.,.,18,20,.,24,7,90, 12.86
668, 08/09/11,2,.,.,.,10,12,.,16,.,20,.,24,6,84, 14.00
669, 13/09/11,2,4,6,.,.,12,.,16,18,.,22,24,8,104, 13.00
670, 15/09/11,.,.,.,8,10,12,14,.,18,20,22,.,7,104, 14.86
671, 19/09/11,.,4,.,8,10,12,14,.,18,20,22,24,9,132, 14.67
672, 22/09/11,2,4,6,.,10,12,.,.,.,.,.,24,6,58, 9.67
673, 26/09/11,2,4,.,8,10,12,14,.,.,20,.,.,7,70, 10.00
674, 29/09/11,2,.,.,8,10,.,14,16,18,20,22,24,9,134, 14.89
675, 03/10/11,2,4,.,.,10,.,14,16,.,.,22,24,7,92, 13.14
676, 06/10/11,2,4,6,8,10,12,.,16,.,20,.,24,9,102, 11.33
677, 10/10/11,2,.,6,8,10,12,.,16,.,.,.,.,6,54, 9.00
678, 13/10/11,2,.,.,.,10,12,.,.,18,20,.,24,6,86, 14.33
679, 17/10/11,2,.,.,8,10,12,14,.,18,20,22,.,8,106, 13.25
680, 20/10/11,.,4,6,8,.,12,14,16,18,20,22,.,9,120, 13.33
681, 24/10/11,2,4,6,8,10,12,14,16,18,.,.,.,9,90, 10.00
682, 27/10/11,2,4,6,8,.,.,14,.,18,.,22,24,8,98, 12.25
683, 31/10/11,2,4,6,8,10,12,.,.,.,.,.,24,7,66, 9.43
684, 03/11/11,.,4,.,8,10,12,14,16,.,20,22,24,9,130, 14.44
685, 07/11/11,.,4,.,.,.,12,.,.,.,20,22,24,5,82, 16.40
686, 10/11/11,.,4,6,.,10,12,.,16,.,20,22,24,8,114, 14.25
687, 14/11/11,2,4,6,.,.,12,.,.,18,20,.,24,7,86, 12.29
688, 17/11/11,2,4,.,.,.,12,14,16,.,.,22,24,7,94, 13.43
689, 21/11/11,2,4,6,8,.,12,.,.,.,.,22,24,7,78, 11.14
690, 24/11/11,2,.,.,.,10,12,14,.,18,20,.,24,7,100, 14.29
691, 28/11/11,2,.,6,8,.,.,.,.,18,20,22,.,6,76, 12.67
692, 01/12/11,2,4,6,.,10,12,.,.,18,.,22,24,8,98, 12.25
693, 05/12/11,2,4,6,.,10,.,14,16,.,.,22,.,7,74, 10.57
694, 08/12/11,.,.,6,8,10,.,14,16,18,20,.,24,8,116, 14.50
695, 12/12/11,2,4,.,.,.,.,14,.,18,20,22,24,7,104, 14.86
696, 15/12/11,.,4,.,.,10,.,14,16,.,20,22,24,7,110, 15.71
697, 19/12/11,2,.,.,8,.,.,14,16,18,.,22,24,7,104, 14.86
698, 22/12/11,2,4,6,.,10,12,14,.,18,20,22,24,10,132, 13.20
699, 26/12/11,2,4,6,8,10,.,.,16,18,.,22,.,8,86, 10.75
700, 29/12/11,2,.,6,8,10,.,14,16,18,.,22,.,8,96, 12.00
701, 02/01/12,.,4,.,8,10,12,14,16,.,20,22,.,8,106, 13.25
702, 05/01/12,2,4,6,8,10,.,14,.,.,20,.,.,7,64, 9.14
703, 09/01/12,2,.,.,8,10,.,14,.,18,20,22,24,8,118, 14.75
704, 12/01/12,2,.,6,8,10,.,14,16,.,.,22,24,8,102, 12.75
705, 16/01/12,.,4,6,8,.,12,14,16,.,20,22,.,8,102, 12.75
706, 19/01/12,2,4,6,8,.,12,.,16,18,.,22,24,9,112, 12.44
707, 23/01/12,.,4,6,8,.,12,14,16,.,20,.,24,8,104, 13.00
708, 26/01/12,2,4,6,.,.,.,14,16,.,.,22,24,7,88, 12.57
709, 30/01/12,.,.,6,8,.,12,14,16,18,20,22,.,8,116, 14.50
710, 02/02/12,2,4,6,.,.,12,14,.,18,20,22,24,9,122, 13.56
711, 06/02/12,2,4,6,.,10,12,.,16,18,.,22,24,9,114, 12.67
712, 08/02/12,.,4,.,8,.,12,14,16,18,20,22,.,8,114, 14.25
713, 10/02/12,2,4,6,.,.,.,14,.,.,.,22,24,6,72, 12.00
714, 13/02/12,.,4,6,8,10,12,14,.,.,.,22,.,7,76, 10.86
715, 15/02/12,.,.,.,8,10,.,14,.,18,20,22,24,7,116, 16.57
716, 17/02/12,.,.,.,8,.,12,14,16,18,20,.,.,6,88, 14.67
717, 22/02/12,2,.,.,8,.,.,14,16,18,20,.,.,6,78, 13.00
718, 24/02/12,.,4,.,.,.,.,14,.,.,.,22,24,4,64, 16.00
719, 27/02/12,2,.,.,8,10,.,.,16,18,.,22,24,7,100, 14.29
720, 01/03/12,.,4,.,.,10,12,.,16,18,20,.,24,7,104, 14.86
721, 02/03/12,2,4,.,8,10,12,14,.,.,.,.,.,6,50, 8.33
722, 05/03/12,.,.,6,8,10,.,14,16,.,20,.,24,7,98, 14.00
723, 07/03/12,2,4,.,8,10,12,14,.,18,20,.,24,9,112, 12.44
724, 09/03/12,.,.,6,.,10,12,14,.,18,20,.,24,7,104, 14.86
725, 12/03/12,.,.,6,.,10,12,.,16,18,.,.,24,6,86, 14.33
726, 14/03/12,2,4,.,.,10,.,14,16,.,20,.,24,7,90, 12.86
727, 16/03/12,.,4,6,8,.,.,.,16,18,20,22,24,8,118, 14.75
728, 19/03/12,.,4,6,8,10,.,.,16,.,20,22,.,7,86, 12.29
729, 21/03/12,2,4,6,.,10,12,14,.,.,.,22,.,7,70, 10.00
730, 23/03/12,.,4,.,8,.,12,14,16,18,20,22,24,9,138, 15.33
731, 26/03/12,.,4,6,8,.,12,14,.,18,.,22,24,8,108, 13.50
732, 28/03/12,.,4,.,8,10,.,14,.,.,20,22,24,7,102, 14.57
733, 30/03/12,.,4,6,8,.,12,14,16,18,20,22,24,10,144, 14.40
734, 02/04/12,2,.,6,8,10,.,.,.,18,20,.,24,7,88, 12.57
735, 04/04/12,.,.,6,8,10,12,14,.,.,20,22,24,8,116, 14.50
736, 07/04/12,2,4,6,8,10,.,.,16,.,.,.,.,6,46, 7.67
737, 09/04/12,2,4,6,8,10,12,14,16,18,.,22,.,10,112, 11.20
738, 11/04/12,2,.,6,.,.,12,14,16,18,20,.,24,8,112, 14.00
739, 13/04/12,2,4,.,8,10,.,14,.,.,20,22,24,8,104, 13.00
740, 16/04/12,.,4,.,.,10,12,14,.,.,.,22,24,6,86, 14.33
741, 18/04/12,2,.,.,.,10,12,14,16,18,.,.,24,7,96, 13.71
742, 20/04/12,.,.,6,8,.,.,14,.,.,20,.,.,4,48, 12.00
743, 23/04/12,2,.,6,.,10,12,14,.,.,.,22,24,7,90, 12.86
744, 25/04/12,.,4,6,.,10,12,.,16,.,.,.,24,6,72, 12.00
745, 27/04/12,.,.,6,8,.,12,.,16,.,20,22,24,7,108, 15.43
746, 30/04/12,2,4,.,8,10,.,.,16,18,20,.,24,8,102, 12.75
747, 02/05/12,2,4,6,.,10,12,.,16,.,20,.,24,8,94, 11.75
748, 04/05/12,.,4,6,8,10,12,.,.,18,20,.,.,7,78, 11.14
749, 07/05/12,2,4,6,8,.,.,14,.,18,.,22,24,8,98, 12.25
750, 09/05/12,2,4,.,.,10,.,.,.,.,20,.,24,5,60, 12.00
751, 11/05/12,.,.,6,8,.,12,14,16,.,20,22,.,7,98, 14.00
752, 14/05/12,.,4,6,8,.,12,14,16,18,.,.,24,8,102, 12.75
753, 16/05/12,.,4,6,8,.,.,14,.,.,20,22,.,6,74, 12.33
754, 18/05/12,.,4,.,.,.,.,.,16,18,20,22,24,6,104, 17.33
755, 21/05/12,2,.,.,8,10,12,14,16,.,.,.,24,7,86, 12.29
756, 23/05/12,.,.,6,8,10,.,14,16,.,20,22,.,7,96, 13.71
757, 25/05/12,.,4,.,8,10,.,14,.,18,20,.,.,6,74, 12.33
758, 28/05/12,2,4,6,.,.,12,.,16,18,20,.,24,8,102, 12.75
759, 30/05/12,2,.,.,8,10,.,.,16,18,20,.,24,7,98, 14.00
760, 01/06/12,2,.,.,.,10,12,.,16,.,.,.,24,5,64, 12.80
761, 04/06/12,.,4,6,.,10,12,14,16,.,20,22,24,9,128, 14.22
762, 06/06/12,2,.,6,.,10,12,14,.,.,.,22,.,6,66, 11.00
763, 08/06/12,2,4,6,.,.,.,14,16,18,.,22,24,8,106, 13.25
764, 11/06/12,.,4,6,8,.,12,14,16,.,.,.,24,7,84, 12.00
765, 13/06/12,2,.,.,8,10,12,14,.,18,20,.,24,8,108, 13.50
766, 15/06/12,.,.,6,.,.,12,14,16,18,.,.,24,6,90, 15.00
767, 18/06/12,.,4,.,8,10,12,.,.,.,.,22,24,6,80, 13.33
768, 20/06/12,.,.,6,.,.,12,14,.,.,20,.,24,5,76, 15.20
769, 22/06/12,.,4,.,.,10,.,.,16,.,20,22,.,5,72, 14.40
770, 25/06/12,.,4,6,.,.,12,.,16,18,.,22,24,7,102, 14.57
771, 27/06/12,2,4,6,8,10,.,14,16,.,20,22,.,9,102, 11.33
772, 29/06/12,2,4,6,8,10,12,.,16,.,20,.,24,9,102, 11.33
773, 02/07/12,2,.,6,8,10,.,.,.,18,20,22,24,8,110, 13.75
774, 04/07/12,.,4,6,8,.,12,14,.,18,.,22,.,7,84, 12.00
775, 06/07/12,2,.,6,8,10,12,14,16,18,20,.,.,9,106, 11.78
776, 09/07/12,2,4,.,.,10,12,14,.,18,20,22,24,9,126, 14.00
777, 11/07/12,2,.,6,.,.,12,14,16,.,20,.,24,7,94, 13.43
778, 13/07/12,2,.,6,.,10,.,.,16,.,20,22,24,7,100, 14.29
779, 16/07/12,.,4,.,8,.,12,14,16,.,20,22,.,7,96, 13.71
780, 18/07/12,.,.,6,8,10,.,.,16,18,20,.,24,7,102, 14.57
781, 20/07/12,2,4,.,8,10,.,14,16,.,20,22,.,8,96, 12.00
782, 23/07/12,.,.,.,8,10,12,14,16,18,20,.,.,7,98, 14.00
783, 25/07/12,2,.,6,8,.,.,.,16,.,20,22,24,7,98, 14.00
784, 27/07/12,2,4,.,.,.,12,.,.,18,20,22,.,6,78, 13.00
785, 30/07/12,2,4,6,.,10,12,.,16,.,.,.,.,6,50, 8.33
786, 01/08/12,2,4,6,8,10,12,.,.,.,.,.,24,7,66, 9.43
787, 03/08/12,.,4,.,8,10,12,14,16,.,20,.,.,7,84, 12.00
788, 06/08/12,.,4,.,8,10,12,.,16,.,.,22,24,7,96, 13.71
789, 08/08/12,2,4,.,8,10,12,14,16,18,.,22,24,10,130, 13.00
790, 10/08/12,.,.,6,8,10,12,.,16,18,20,22,24,9,136, 15.11
791, 13/08/12,2,.,6,8,10,.,14,.,.,.,22,.,6,62, 10.33
792, 15/08/12,2,.,6,8,10,12,14,.,18,20,.,.,8,90, 11.25
793, 17/08/12,2,4,.,.,.,12,14,16,18,20,.,.,7,86, 12.29
794, 20/08/12,2,4,6,8,.,.,14,.,.,20,.,24,7,78, 11.14
795, 22/08/12,2,4,6,8,10,12,14,16,.,.,22,24,10,118, 11.80
796, 24/08/12,2,4,6,8,10,.,14,16,18,20,.,24,10,122, 12.20
797, 27/08/12,2,.,6,8,.,.,.,.,18,20,.,24,6,78, 13.00
798, 29/08/12,.,.,6,8,10,.,.,16,18,.,22,24,7,104, 14.86
799, 31/08/12,.,4,6,8,.,.,14,16,.,.,22,24,7,94, 13.43
800, 06/09/12,.,4,6,8,10,12,.,16,.,20,22,24,9,122, 13.56
801, 10/09/12,.,4,6,.,10,12,.,.,18,.,.,.,5,50, 10.00
802, 12/09/12,.,4,.,8,10,12,14,.,18,20,22,.,8,108, 13.50
803, 14/09/12,.,4,.,.,.,12,14,16,18,20,.,24,7,108, 15.43
804, 17/09/12,.,4,6,8,.,.,.,.,18,20,.,24,6,80, 13.33
805, 19/09/12,2,4,6,.,.,.,14,16,.,20,22,24,8,108, 13.50
806, 21/09/12,2,.,6,8,10,.,14,16,.,20,.,24,8,100, 12.50
807, 24/09/12,2,4,.,8,10,.,.,.,18,.,22,24,7,88, 12.57
808, 26/09/12,.,4,6,.,10,12,14,16,18,20,22,24,10,146, 14.60
809, 28/09/12,2,4,.,.,.,.,.,16,18,.,22,24,6,86, 14.33
810, 01/10/12,.,.,6,.,.,12,.,16,18,.,22,24,6,98, 16.33
811, 03/10/12,2,4,6,.,10,12,14,.,.,20,22,.,8,90, 11.25
812, 05/10/12,.,.,.,8,.,.,14,.,18,20,.,24,5,84, 16.80
813, 08/10/12,.,4,6,8,10,12,.,16,.,.,.,24,7,80, 11.43
814, 10/10/12,.,4,.,8,10,12,14,.,.,20,22,24,8,114, 14.25
815, 13/10/12,.,.,6,8,10,.,14,.,18,20,22,24,8,122, 15.25
816, 15/10/12,2,.,.,8,10,12,.,16,.,.,.,.,5,48, 9.60
817, 17/10/12,2,4,.,8,10,12,.,.,18,20,.,24,8,98, 12.25
818, 19/10/12,.,4,6,8,10,.,14,16,.,20,22,24,9,124, 13.78
819, 22/10/12,.,4,6,8,10,12,.,.,18,20,22,.,8,100, 12.50
820, 24/10/12,2,.,6,8,10,.,.,16,.,.,22,24,7,88, 12.57
821, 26/10/12,.,4,.,.,10,12,14,16,.,.,.,24,6,80, 13.33
822, 29/10/12,2,.,.,.,.,12,14,16,18,.,22,24,7,108, 15.43
823, 31/10/12,2,4,.,.,.,12,14,16,.,20,22,24,8,114, 14.25
824, 03/11/12,2,4,.,.,.,12,14,.,.,20,22,24,7,98, 14.00
825, 05/11/12,.,.,6,8,10,.,14,.,.,.,22,.,5,60, 12.00
826, 07/11/12,.,.,6,.,.,12,14,16,18,20,.,24,7,110, 15.71
827, 09/11/12,2,4,.,.,10,12,14,16,.,.,22,24,8,104, 13.00
828, 12/11/12,.,.,6,8,.,12,14,.,.,20,22,24,7,106, 15.14
829, 14/11/12,2,.,.,8,.,.,14,16,18,.,22,24,7,104, 14.86
830, 16/11/12,.,4,6,.,10,12,14,16,.,.,.,24,7,86, 12.29
831, 19/11/12,2,.,.,.,10,12,14,16,18,20,22,.,8,114, 14.25
832, 21/11/12,2,.,6,8,10,12,.,16,.,.,22,24,8,100, 12.50
833, 23/11/12,2,.,6,.,10,12,.,16,18,20,22,.,8,106, 13.25
834, 26/11/12,2,4,.,8,10,.,14,16,18,20,22,.,9,114, 12.67
835, 28/11/12,2,4,6,8,.,12,14,16,18,.,.,24,9,104, 11.56
836, 30/11/12,2,4,.,8,10,12,14,16,18,20,22,.,10,126, 12.60
837, 03/12/12,.,.,.,8,10,12,14,16,18,20,22,24,9,144, 16.00
838, 05/12/12,2,4,.,.,10,.,14,16,18,20,.,24,8,108, 13.50
839, 07/12/12,2,4,6,8,.,.,14,16,.,.,22,24,8,96, 12.00
840, 10/12/12,2,4,6,.,.,12,.,.,18,20,22,.,7,84, 12.00
841, 12/12/12,.,.,6,8,10,12,14,16,.,20,.,24,8,110, 13.75
842, 14/12/12,.,4,.,.,10,.,14,.,18,20,22,24,7,112, 16.00
843, 17/12/12,.,4,.,8,.,12,.,16,.,20,22,24,7,106, 15.14
844, 19/12/12,.,.,.,8,10,12,.,16,.,.,22,24,6,92, 15.33
845, 21/12/12,2,4,6,.,.,12,14,16,18,.,22,24,9,118, 13.11
846, 24/12/12,.,4,6,.,10,.,14,.,.,20,.,24,6,78, 13.00
847, 26/12/12,.,.,6,.,10,.,14,.,18,20,.,.,5,68, 13.60
848, 28/12/12,2,.,.,8,.,.,14,16,18,.,.,24,6,82, 13.67
849, 31/12/12,.,4,.,.,10,12,14,16,18,20,.,24,8,118, 14.75
850, 02/01/13,2,.,.,8,10,.,14,.,18,20,22,24,8,118, 14.75
851, 04/01/13,.,4,6,.,10,.,14,.,18,20,22,24,8,118, 14.75
852, 07/01/13,2,4,.,8,.,12,.,16,18,20,.,24,8,104, 13.00
853, 09/01/13,2,.,6,8,.,12,.,.,18,20,22,.,7,88, 12.57
854, 11/01/13,2,.,.,8,10,.,14,.,18,20,22,.,7,94, 13.43
855, 14/01/13,.,4,.,8,10,.,14,.,18,.,.,24,6,78, 13.00
856, 16/01/13,2,.,.,8,.,12,.,16,.,20,22,.,6,80, 13.33
857, 18/01/13,.,4,6,8,.,.,14,16,18,20,.,24,8,110, 13.75
858, 21/01/13,.,4,6,8,.,12,.,.,.,20,22,.,6,72, 12.00
859, 23/01/13,2,4,6,.,10,.,14,.,18,20,.,.,7,74, 10.57
860, 25/01/13,.,4,6,.,10,.,14,16,.,.,22,24,7,96, 13.71
861, 28/01/13,2,4,6,.,10,.,14,.,.,.,22,.,6,58, 9.67
862, 30/01/13,2,4,.,.,10,.,14,.,18,20,.,24,7,92, 13.14
863, 01/02/13,.,4,.,8,.,.,.,16,18,.,22,24,6,92, 15.33
864, 04/02/13,.,.,6,8,10,12,.,16,18,.,22,24,8,116, 14.50
865, 06/02/13,.,4,6,.,10,.,.,.,18,20,22,.,6,80, 13.33
866, 08/02/13,2,.,.,8,10,.,14,.,18,20,.,24,7,96, 13.71
867, 13/02/13,2,4,6,8,10,12,14,.,.,.,22,.,8,78, 9.75
868, 15/02/13,2,.,.,8,10,12,14,16,.,.,22,24,8,108, 13.50
869, 18/02/13,.,.,6,.,10,12,14,.,18,20,22,24,8,126, 15.75
870, 20/02/13,2,4,6,8,10,12,14,16,18,.,.,.,9,90, 10.00
871, 22/02/13,2,4,6,8,10,12,14,.,.,.,22,24,9,102, 11.33
872, 25/02/13,2,4,6,.,10,12,14,.,18,.,22,.,8,88, 11.00
873, 27/02/13,2,.,6,8,.,12,14,.,18,.,22,.,7,82, 11.71
874, 01/03/13,2,4,6,8,10,.,.,16,.,20,.,.,7,66, 9.43
875, 04/03/13,2,4,6,8,10,12,.,.,18,.,22,24,9,106, 11.78
876, 06/03/13,.,.,6,.,.,12,14,16,18,20,.,24,7,110, 15.71
877, 08/03/13,.,.,.,8,10,.,14,16,18,.,.,.,5,66, 13.20
878, 11/03/13,2,.,6,.,10,12,14,16,.,.,22,.,7,82, 11.71
879, 13/03/13,2,4,.,.,10,12,.,16,18,.,22,24,8,108, 13.50
880, 15/03/13,2,.,6,8,10,.,14,16,18,.,22,24,9,120, 13.33
881, 18/03/13,.,4,6,8,.,.,.,16,.,20,22,.,6,76, 12.67
882, 20/03/13,2,.,.,8,10,12,14,.,18,.,22,24,8,110, 13.75
883, 22/03/13,.,.,6,8,10,12,.,16,18,.,22,.,7,92, 13.14
884, 25/03/13,.,4,.,8,10,12,.,.,18,20,.,.,6,72, 12.00
885, 27/03/13,2,.,.,8,.,12,.,16,18,.,22,24,7,102, 14.57
886, 30/03/13,.,4,.,8,10,12,.,16,.,20,.,.,6,70, 11.67
887, 01/04/13,.,.,6,8,10,12,.,.,18,20,.,24,7,98, 14.00
888, 03/04/13,.,.,6,.,.,12,14,16,18,20,22,24,8,132, 16.50
889, 05/04/13,2,4,6,.,.,12,.,16,18,.,22,.,7,80, 11.43
890, 08/04/13,2,4,6,8,.,.,.,16,18,.,.,24,7,78, 11.14
891, 10/04/13,.,.,6,8,.,12,14,16,.,.,.,24,6,80, 13.33
892, 12/04/13,2,.,6,.,10,.,14,16,.,20,22,24,8,114, 14.25
893, 15/04/13,2,4,6,8,.,.,.,16,.,20,22,24,8,102, 12.75
894, 17/04/13,2,.,6,.,.,12,14,.,18,.,22,24,7,98, 14.00
895, 19/04/13,2,4,6,8,.,12,.,16,18,.,.,.,7,66, 9.43
896, 22/04/13,2,4,6,8,.,12,.,.,18,20,.,.,7,70, 10.00
897, 24/04/13,2,.,.,8,10,.,14,16,18,.,.,.,6,68, 11.33
898, 26/04/13,.,4,6,8,10,12,14,.,18,20,.,24,9,116, 12.89
899, 29/04/13,.,4,.,.,10,12,14,16,18,20,.,.,7,94, 13.43
900, 03/05/13,2,.,6,8,10,12,.,.,18,20,22,24,9,122, 13.56
901, 06/05/13,2,4,6,.,10,12,14,16,18,.,22,24,10,128, 12.80
902, 08/05/13,2,4,6,8,.,.,.,.,.,20,.,24,6,64, 10.67
903, 10/05/13,2,4,6,8,10,.,.,16,18,20,22,.,9,106, 11.78
904, 13/05/13,.,.,6,.,10,12,.,16,18,20,22,24,8,128, 16.00
905, 15/05/13,.,4,6,8,10,12,14,16,.,20,22,.,9,112, 12.44
906, 17/05/13,2,.,6,8,10,12,.,.,18,.,22,24,8,102, 12.75
907, 20/05/13,2,4,.,8,10,.,14,16,.,20,22,.,8,96, 12.00
908, 22/05/13,2,4,6,.,10,12,.,.,18,.,.,24,7,76, 10.86
909, 24/05/13,2,.,6,8,10,12,.,.,18,20,22,.,8,98, 12.25
910, 27/05/13,.,4,6,8,.,.,.,16,18,20,.,24,7,96, 13.71
911, 29/05/13,2,.,6,8,.,.,.,.,.,.,22,24,5,62, 12.40
912, 31/05/13,2,4,.,.,10,.,14,16,18,20,22,.,8,106, 13.25
913, 03/06/13,.,4,6,.,10,12,.,.,18,20,22,24,8,116, 14.50
914, 05/06/13,.,4,6,.,10,12,.,.,18,20,22,24,8,116, 14.50
915, 07/06/13,2,4,6,8,10,.,.,.,18,20,22,24,9,114, 12.67
916, 10/06/13,2,4,6,.,.,.,14,.,18,.,.,24,6,68, 11.33
917, 12/06/13,2,4,6,.,.,.,14,.,.,20,22,24,7,92, 13.14
918, 14/06/13,2,4,6,8,.,.,14,16,.,.,22,.,7,72, 10.29
919, 17/06/13,2,4,.,.,10,.,14,.,.,.,22,.,5,52, 10.40
920, 19/06/13,2,4,6,.,10,12,.,16,.,20,22,.,8,92, 11.50
921, 21/06/13,2,4,.,.,.,12,.,16,18,.,.,24,6,76, 12.67
922, 24/06/13,2,4,6,8,.,12,.,16,.,20,22,24,9,114, 12.67
923, 26/06/13,.,4,6,.,10,12,14,.,.,20,22,24,8,112, 14.00
924, 28/06/13,2,.,6,8,10,12,14,16,18,20,.,24,10,130, 13.00
925, 01/07/13,.,4,6,.,.,12,14,16,.,.,22,24,7,98, 14.00
926, 03/07/13,.,.,6,8,10,12,14,.,.,.,.,24,6,74, 12.33
927, 05/07/13,2,.,6,.,.,.,14,16,.,20,22,.,6,80, 13.33
928, 08/07/13,.,4,6,8,10,12,14,.,.,.,.,24,7,78, 11.14
929, 10/07/13,2,4,.,8,10,.,14,.,18,20,.,.,7,76, 10.86
930, 12/07/13,2,.,6,.,.,12,14,16,.,20,22,24,8,116, 14.50
931, 15/07/13,2,.,6,8,10,12,14,16,.,20,22,24,10,134, 13.40
932, 17/07/13,.,4,.,8,.,12,14,16,18,20,22,.,8,114, 14.25
933, 19/07/13,2,4,6,.,10,.,14,16,.,.,.,24,7,76, 10.86
934, 22/07/13,2,4,.,8,10,.,14,.,.,20,22,24,8,104, 13.00
935, 24/07/13,2,4,6,.,10,12,14,.,18,.,22,.,8,88, 11.00
936, 26/07/13,2,4,6,8,.,.,.,.,18,20,.,.,6,58, 9.67
937, 29/07/13,2,.,6,.,10,12,14,16,.,20,.,24,8,104, 13.00
938, 31/07/13,2,4,6,.,10,.,.,16,18,20,.,.,7,76, 10.86
939, 02/08/13,.,4,6,.,10,.,.,16,18,20,.,.,6,74, 12.33
940, 05/08/13,2,4,6,.,.,.,14,16,18,20,.,24,8,104, 13.00
941, 07/08/13,2,4,.,8,10,.,.,16,18,.,.,.,6,58, 9.67
942, 09/08/13,.,4,6,.,.,12,.,.,18,20,22,24,7,106, 15.14
943, 12/08/13,.,4,6,.,10,12,14,.,18,.,22,.,7,86, 12.29
944, 14/08/13,.,.,.,8,10,12,14,16,18,.,.,24,7,102, 14.57
945, 16/08/13,2,4,6,.,.,.,.,.,18,20,.,24,6,74, 12.33
946, 19/08/13,.,.,.,8,10,.,14,16,18,20,22,24,8,132, 16.50
947, 21/08/13,2,.,.,.,10,12,.,16,18,20,22,24,8,124, 15.50
948, 23/08/13,2,.,6,8,.,.,.,16,18,.,22,24,7,96, 13.71
949, 26/08/13,.,.,6,8,10,12,14,16,.,.,.,.,6,66, 11.00
950, 28/08/13,2,4,.,8,.,12,14,.,18,20,.,.,7,78, 11.14
951, 30/08/13,.,.,.,8,10,.,14,.,.,20,22,.,5,74, 14.80
952, 07/09/13,.,4,6,8,.,12,14,.,18,.,22,.,7,84, 12.00
953, 09/09/13,2,.,6,.,10,12,14,16,18,.,.,24,8,102, 12.75
954, 11/09/13,.,.,6,8,10,12,14,16,18,20,.,24,9,128, 14.22
955, 13/09/13,2,4,.,.,10,12,14,16,18,.,.,24,8,100, 12.50
956, 16/09/13,2,4,6,8,.,12,.,16,18,.,22,.,8,88, 11.00
957, 18/09/13,.,4,6,8,.,.,.,16,.,.,22,24,6,80, 13.33
958, 20/09/13,.,4,6,.,.,12,14,16,.,20,22,24,8,118, 14.75
959, 23/09/13,2,.,6,.,.,12,14,16,.,20,22,24,8,116, 14.50
960, 25/09/13,2,4,6,.,10,12,14,16,18,20,.,24,10,126, 12.60
961, 27/09/13,2,4,.,.,.,12,.,.,18,20,22,.,6,78, 13.00
962, 30/09/13,.,4,6,8,.,.,14,.,.,20,22,.,6,74, 12.33
963, 02/10/13,.,4,6,.,10,.,14,16,18,.,.,24,7,92, 13.14
964, 04/10/13,2,4,.,.,10,.,.,.,18,20,.,.,5,54, 10.80
965, 07/10/13,.,4,.,8,10,.,14,16,18,.,22,24,8,116, 14.50
966, 09/10/13,2,4,6,8,10,12,.,.,.,.,22,.,7,64, 9.14
967, 11/10/13,2,4,6,8,10,.,.,16,.,20,22,.,8,88, 11.00
968, 14/10/13,2,4,.,.,.,.,14,16,18,20,.,.,6,74, 12.33
969, 16/10/13,.,4,.,.,10,12,.,16,18,20,22,24,8,126, 15.75
970, 18/10/13,.,.,6,8,10,12,.,.,18,20,.,24,7,98, 14.00
971, 21/10/13,.,4,6,.,10,.,.,.,18,20,22,24,7,104, 14.86
972, 23/10/13,.,.,6,8,.,.,14,16,.,20,22,24,7,110, 15.71
973, 25/10/13,2,.,6,8,.,.,14,.,18,20,22,24,8,114, 14.25
974, 28/10/13,.,4,6,8,10,12,14,.,.,.,22,24,8,100, 12.50
975, 30/10/13,2,4,6,.,10,12,14,16,.,20,.,24,9,108, 12.00
976, 01/11/13,2,4,6,.,10,.,14,.,.,.,.,24,6,60, 10.00
977, 04/11/13,2,.,6,8,10,.,14,.,18,20,22,24,9,124, 13.78
978, 06/11/13,.,4,6,8,.,12,14,16,18,.,.,.,7,78, 11.14
979, 08/11/13,2,.,6,8,10,.,14,16,.,.,22,24,8,102, 12.75
980, 11/11/13,2,.,6,8,10,12,.,.,.,20,22,24,8,104, 13.00
981, 13/11/13,2,4,6,8,.,12,.,16,18,.,22,24,9,112, 12.44
982, 16/11/13,.,4,6,.,.,.,14,.,18,20,.,24,6,86, 14.33
983, 18/11/13,2,4,6,8,10,.,14,16,18,.,.,.,8,78, 9.75
984, 20/11/13,2,4,.,8,10,12,.,.,.,20,22,24,8,102, 12.75
985, 22/11/13,.,4,6,.,.,12,14,.,18,.,22,24,7,100, 14.29
986, 25/11/13,2,.,.,.,.,.,14,16,18,20,22,24,7,116, 16.57
987, 27/11/13,2,4,6,.,.,12,.,.,18,20,22,.,7,84, 12.00
988, 29/11/13,.,.,.,.,.,12,.,16,.,20,.,24,4,72, 18.00
989, 02/12/13,.,4,6,8,10,.,14,.,18,.,22,24,8,106, 13.25
990, 04/12/13,.,.,6,8,10,12,.,16,.,20,22,24,8,118, 14.75
991, 06/12/13,2,.,6,.,.,12,14,.,18,.,22,24,7,98, 14.00
992, 09/12/13,.,4,.,8,10,.,.,.,.,20,.,24,5,66, 13.20
