num,data,1,3,5,7,9,11,13,15,17,19,21,23,25,qtd,soma,media
631, 02/05/11,1,.,.,.,.,11,.,15,.,.,.,23,25,5,75, 15.00
632, 05/05/11,.,3,5,7,9,.,.,15,.,19,.,23,.,7,81, 11.57
633, 09/05/11,1,.,5,.,.,11,13,15,17,19,.,.,.,7,81, 11.57
634, 12/05/11,1,.,.,7,.,.,13,.,17,.,.,23,25,6,86, 14.33
635, 16/05/11,.,3,.,.,.,.,.,15,17,.,21,23,25,6,104, 17.33
636, 19/05/11,.,.,5,7,9,11,.,15,17,.,.,.,.,6,64, 10.67
637, 23/05/11,1,3,5,.,.,11,.,15,.,.,.,.,.,5,35, 7.00
638, 26/05/11,.,.,5,7,.,.,.,15,17,.,.,.,.,4,44, 11.00
639, 30/05/11,.,3,.,7,.,11,13,15,17,.,.,23,25,8,114, 14.25
640, 02/06/11,.,.,.,7,.,.,.,15,17,.,.,.,25,4,64, 16.00
641, 06/06/11,1,.,5,.,.,.,.,15,17,.,.,23,25,6,86, 14.33
642, 09/06/11,.,3,.,7,9,.,.,15,17,.,.,23,.,6,74, 12.33
643, 13/06/11,.,3,5,.,.,11,.,15,.,.,.,.,25,5,59, 11.80
644, 16/06/11,1,.,.,.,.,11,.,.,17,19,.,23,25,6,96, 16.00
645, 20/06/11,1,3,.,7,.,.,.,15,17,.,.,.,.,5,43, 8.60
646, 24/06/11,.,.,.,7,.,11,13,.,.,.,.,.,.,3,31, 10.33
647, 27/06/11,1,3,5,.,.,.,.,15,.,.,21,.,.,5,45, 9.00
648, 30/06/11,1,3,5,7,.,.,.,.,17,.,.,23,25,7,81, 11.57
649, 04/07/11,.,3,.,7,.,.,13,.,.,19,.,23,25,6,90, 15.00
650, 07/07/11,.,.,5,.,9,11,.,15,.,.,.,.,.,4,40, 10.00
651, 11/07/11,.,3,.,7,9,11,.,.,.,.,21,23,.,6,74, 12.33
652, 14/07/11,1,3,.,.,.,.,.,15,.,.,.,.,25,4,44, 11.00
653, 18/07/11,.,.,5,.,9,11,.,15,.,.,.,.,25,5,65, 13.00
654, 21/07/11,.,.,5,.,9,11,.,15,.,.,21,.,.,5,61, 12.20
655, 25/07/11,1,3,.,.,9,.,.,.,17,.,.,.,.,4,30, 7.50
656, 28/07/11,1,.,.,.,.,.,.,.,17,19,21,.,.,4,58, 14.50
657, 01/08/11,1,.,.,7,9,11,.,.,.,.,21,.,.,5,49, 9.80
658, 04/08/11,.,3,.,.,.,.,13,.,.,19,.,.,.,3,35, 11.67
659, 08/08/11,.,.,.,7,.,.,13,.,17,.,21,.,25,5,83, 16.60
660, 11/08/11,1,.,.,.,.,11,13,.,.,.,21,23,.,5,69, 13.80
661, 15/08/11,.,.,5,.,9,.,13,.,.,.,21,.,25,5,73, 14.60
662, 18/08/11,.,.,5,.,.,.,.,.,17,.,21,23,25,5,91, 18.20
663, 22/08/11,1,3,.,.,.,.,.,15,.,.,.,.,25,4,44, 11.00
664, 25/08/11,.,.,5,.,9,11,.,.,.,19,.,.,25,5,69, 13.80
665, 29/08/11,1,.,5,.,9,11,.,.,.,19,.,23,.,6,68, 11.33
666, 01/09/11,.,3,5,.,9,.,13,.,17,19,.,23,.,7,89, 12.71
667, 05/09/11,1,.,.,7,9,11,.,.,.,.,.,23,.,5,51, 10.20
668, 08/09/11,.,3,5,.,.,.,.,.,.,19,21,.,.,4,48, 12.00
669, 13/09/11,1,3,.,7,9,11,.,.,.,.,21,.,.,6,52, 8.67
670, 15/09/11,.,3,5,.,9,11,.,.,.,19,.,.,.,5,47, 9.40
671, 19/09/11,1,3,.,.,.,.,.,15,17,.,21,23,25,7,105, 15.00
672, 22/09/11,.,3,5,7,.,.,13,.,.,.,.,.,.,4,28, 7.00
673, 26/09/11,1,3,.,.,.,.,.,.,.,.,21,23,25,5,73, 14.60
674, 29/09/11,1,.,5,7,9,.,13,.,17,.,21,.,.,7,73, 10.43
675, 03/10/11,1,.,.,.,9,.,.,.,.,19,21,.,25,5,75, 15.00
676, 06/10/11,1,3,.,7,9,11,.,.,17,.,.,23,.,7,71, 10.14
677, 10/10/11,.,3,.,.,9,.,.,.,17,.,21,.,.,4,50, 12.50
678, 13/10/11,1,.,.,.,.,11,13,.,17,.,.,.,.,4,42, 10.50
679, 17/10/11,1,3,5,.,9,.,.,.,.,.,.,23,25,6,66, 11.00
680, 20/10/11,1,.,5,.,.,11,.,15,17,.,.,23,25,7,97, 13.86
681, 24/10/11,1,.,5,.,9,.,13,.,17,.,21,.,25,7,91, 13.00
682, 27/10/11,.,3,.,.,9,.,13,15,.,.,21,23,.,6,84, 14.00
683, 31/10/11,.,3,.,.,.,.,.,.,17,19,21,.,25,5,85, 17.00
684, 03/11/11,.,3,.,7,9,.,.,15,17,19,.,23,.,7,93, 13.29
685, 07/11/11,.,.,5,7,.,11,.,.,.,.,.,.,.,3,23, 7.67
686, 10/11/11,.,.,5,.,9,11,.,15,17,.,21,.,.,6,78, 13.00
687, 14/11/11,.,.,5,7,.,11,.,.,17,.,21,.,.,5,61, 12.20
688, 17/11/11,.,.,5,.,.,.,13,15,17,.,.,.,25,5,75, 15.00
689, 21/11/11,1,.,.,.,9,.,.,.,.,19,21,.,25,5,75, 15.00
690, 24/11/11,.,.,5,7,.,.,.,.,17,.,21,23,.,5,73, 14.60
691, 28/11/11,.,.,5,.,.,.,.,15,.,.,21,.,25,4,66, 16.50
692, 01/12/11,.,3,5,.,9,.,13,15,.,.,.,.,25,6,70, 11.67
693, 05/12/11,.,.,5,.,.,.,13,15,.,.,.,23,25,5,81, 16.20
694, 08/12/11,.,.,5,7,.,.,13,.,17,.,.,23,25,6,90, 15.00
695, 12/12/11,1,.,.,7,9,.,.,15,.,.,.,23,.,5,55, 11.00
696, 15/12/11,.,3,.,.,.,.,.,.,17,19,.,23,25,5,87, 17.40
697, 19/12/11,.,.,5,.,9,.,13,.,17,.,21,.,.,5,65, 13.00
698, 22/12/11,1,.,5,.,.,11,13,.,17,19,.,23,25,8,114, 14.25
699, 26/12/11,1,.,5,7,.,11,13,.,17,.,.,.,.,6,54, 9.00
700, 29/12/11,.,3,5,.,.,11,.,15,17,.,.,23,.,6,74, 12.33
701, 02/01/12,1,.,5,7,9,11,.,15,.,.,.,.,.,6,48, 8.00
702, 05/01/12,.,.,.,.,.,11,.,15,17,19,21,.,.,5,83, 16.60
703, 09/01/12,1,3,.,7,9,.,13,.,.,19,.,.,.,6,52, 8.67
704, 12/01/12,1,.,.,7,9,.,.,.,.,19,21,.,25,6,82, 13.67
705, 16/01/12,1,.,5,.,.,.,13,.,17,19,.,23,.,6,78, 13.00
706, 19/01/12,.,.,5,7,9,11,.,15,17,.,.,23,.,7,87, 12.43
707, 23/01/12,1,.,5,.,9,.,13,.,.,19,.,23,.,6,70, 11.67
708, 26/01/12,.,.,.,7,.,.,13,15,17,.,.,23,.,5,75, 15.00
709, 30/01/12,.,.,5,.,9,.,13,.,17,.,21,.,25,6,90, 15.00
710, 02/02/12,1,.,5,7,9,11,13,.,.,.,.,23,.,7,69, 9.86
711, 06/02/12,.,3,.,.,9,11,.,.,17,19,.,23,25,7,107, 15.29
712, 08/02/12,.,3,5,7,.,11,13,.,.,19,.,.,.,6,58, 9.67
713, 10/02/12,1,.,.,7,9,.,.,.,17,.,.,.,.,4,34, 8.50
714, 13/02/12,1,3,5,.,.,.,.,.,.,.,.,23,25,5,57, 11.40
715, 15/02/12,.,.,.,7,9,.,.,.,17,19,21,.,.,5,73, 14.60
716, 17/02/12,.,.,.,.,9,.,13,.,17,19,.,.,.,4,58, 14.50
717, 22/02/12,.,.,.,.,.,.,13,15,17,19,.,.,.,4,64, 16.00
718, 24/02/12,1,.,5,.,.,.,.,.,.,.,.,.,.,2,6, 3.00
719, 27/02/12,1,3,5,.,.,.,.,.,17,.,21,.,.,5,47, 9.40
720, 01/03/12,1,3,5,.,.,.,.,15,.,19,.,.,.,5,43, 8.60
721, 02/03/12,.,.,.,.,.,.,13,.,17,.,.,23,25,4,78, 19.50
722, 05/03/12,.,.,.,.,9,11,.,15,.,.,21,.,25,5,81, 16.20
723, 07/03/12,1,.,.,.,.,.,13,.,17,19,21,23,25,7,119, 17.00
724, 09/03/12,.,.,.,.,9,11,13,.,17,.,21,.,.,5,71, 14.20
725, 12/03/12,.,3,.,.,.,11,.,.,.,19,.,23,.,4,56, 14.00
726, 14/03/12,.,3,5,.,.,.,.,.,17,19,.,23,.,5,67, 13.40
727, 16/03/12,1,.,5,.,.,.,13,15,17,19,.,.,.,6,70, 11.67
728, 19/03/12,1,.,5,.,9,.,.,15,17,.,.,.,.,5,47, 9.40
729, 21/03/12,.,.,5,.,.,11,13,.,.,19,21,.,.,5,69, 13.80
730, 23/03/12,.,.,5,7,9,.,13,15,17,.,.,23,.,7,89, 12.71
731, 26/03/12,1,.,5,.,9,.,13,.,.,.,.,23,25,6,76, 12.67
732, 28/03/12,.,3,5,7,.,.,.,15,.,19,.,.,.,5,49, 9.80
733, 30/03/12,.,3,.,.,9,.,13,15,17,.,21,23,25,8,126, 15.75
734, 02/04/12,1,.,5,7,.,11,.,.,.,.,.,.,25,5,49, 9.80
735, 04/04/12,1,3,.,7,9,.,.,15,.,.,.,23,.,6,58, 9.67
736, 07/04/12,1,.,.,7,.,11,.,.,.,.,.,.,25,4,44, 11.00
737, 09/04/12,1,.,.,.,9,11,13,15,.,19,21,23,.,8,112, 14.00
738, 11/04/12,1,3,5,.,.,.,.,15,17,.,21,.,.,6,62, 10.33
739, 13/04/12,1,.,5,7,.,.,13,15,.,19,.,.,.,6,60, 10.00
740, 16/04/12,.,3,.,7,.,.,.,15,17,.,.,.,.,4,42, 10.50
741, 18/04/12,1,.,.,.,9,.,.,15,.,19,.,23,.,5,67, 13.40
742, 20/04/12,.,.,.,.,.,.,.,.,17,.,.,.,25,2,42, 21.00
743, 23/04/12,.,.,5,7,.,.,13,.,.,19,.,.,25,5,69, 13.80
744, 25/04/12,.,.,5,.,.,.,.,.,17,.,21,.,25,4,68, 17.00
745, 27/04/12,.,.,5,.,.,.,.,15,.,19,21,23,.,5,83, 16.60
746, 30/04/12,1,.,.,7,.,11,13,15,.,.,.,23,.,6,70, 11.67
747, 02/05/12,.,.,5,.,9,11,.,.,.,19,21,.,25,6,90, 15.00
748, 04/05/12,.,.,.,7,.,11,13,.,.,19,.,.,25,5,75, 15.00
749, 07/05/12,.,.,5,.,9,.,.,.,17,.,21,23,25,6,100, 16.67
750, 09/05/12,1,.,.,.,.,.,.,.,17,.,.,23,.,3,41, 13.67
751, 11/05/12,1,.,.,7,.,11,.,15,.,.,.,.,25,5,59, 11.80
752, 14/05/12,.,3,.,.,9,11,.,15,17,.,.,23,.,6,78, 13.00
753, 16/05/12,.,.,.,.,9,.,.,15,.,19,.,23,.,4,66, 16.50
754, 18/05/12,.,3,.,.,9,11,.,.,.,.,21,.,.,4,44, 11.00
755, 21/05/12,.,.,.,.,9,.,.,15,.,19,21,23,.,5,87, 17.40
756, 23/05/12,1,.,.,.,9,11,.,.,.,19,21,.,.,5,61, 12.20
757, 25/05/12,.,.,5,7,.,.,.,.,.,19,.,.,25,4,56, 14.00
758, 28/05/12,.,3,.,7,9,.,13,.,.,19,21,.,.,6,72, 12.00
759, 30/05/12,1,3,.,.,.,11,13,.,.,.,21,.,.,5,49, 9.80
760, 01/06/12,.,.,5,.,.,.,.,.,.,19,21,.,.,3,45, 15.00
761, 04/06/12,.,3,.,7,9,.,.,.,17,.,21,23,25,7,105, 15.00
762, 06/06/12,.,.,.,.,.,.,.,15,.,19,.,23,25,4,82, 20.50
763, 08/06/12,.,.,5,.,9,11,.,15,.,19,.,23,.,6,82, 13.67
764, 11/06/12,.,.,5,7,.,.,13,15,.,.,21,.,.,5,61, 12.20
765, 13/06/12,.,.,5,.,.,11,.,15,17,19,21,.,.,6,88, 14.67
766, 15/06/12,.,.,.,.,.,11,.,.,17,19,.,23,.,4,70, 17.50
767, 18/06/12,.,.,.,.,9,.,13,.,.,.,21,.,25,4,68, 17.00
768, 20/06/12,.,.,.,7,9,.,.,.,.,.,21,.,.,3,37, 12.33
769, 22/06/12,1,.,.,.,9,.,.,.,.,.,21,.,.,3,31, 10.33
770, 25/06/12,.,.,.,7,.,.,13,15,.,19,.,23,.,5,77, 15.40
771, 27/06/12,1,3,.,.,.,11,13,15,.,19,21,.,.,7,83, 11.86
772, 29/06/12,1,3,5,.,.,.,13,.,17,19,21,.,.,7,79, 11.29
773, 02/07/12,1,3,.,.,9,.,.,.,.,19,21,23,.,6,76, 12.67
774, 04/07/12,.,.,.,7,.,.,13,.,17,.,21,23,.,5,81, 16.20
775, 06/07/12,1,.,5,.,.,11,.,15,.,.,21,23,25,7,101, 14.43
776, 09/07/12,.,.,5,7,9,.,.,15,17,.,21,.,25,7,99, 14.14
777, 11/07/12,1,.,5,7,.,.,.,.,17,19,.,.,.,5,49, 9.80
778, 13/07/12,1,3,.,.,.,.,.,.,17,.,21,23,.,5,65, 13.00
779, 16/07/12,1,3,.,7,.,.,.,15,.,.,.,.,25,5,51, 10.20
780, 18/07/12,1,.,5,.,9,11,.,.,.,.,.,23,.,5,49, 9.80
781, 20/07/12,.,3,5,7,.,.,13,.,.,.,21,23,.,6,72, 12.00
782, 23/07/12,1,3,.,7,.,.,.,.,.,.,.,23,25,5,59, 11.80
783, 25/07/12,.,3,.,.,9,.,.,.,17,.,.,23,25,5,77, 15.40
784, 27/07/12,.,.,5,.,9,.,.,.,17,19,.,.,.,4,50, 12.50
785, 30/07/12,.,3,5,.,9,.,.,.,.,.,.,.,25,4,42, 10.50
786, 01/08/12,1,3,.,7,9,.,.,.,.,19,.,.,.,5,39, 7.80
787, 03/08/12,.,3,.,7,.,.,.,15,.,.,21,.,25,5,71, 14.20
788, 06/08/12,.,.,5,7,.,.,13,15,17,.,.,.,.,5,57, 11.40
789, 08/08/12,1,.,5,7,9,.,13,.,17,.,.,23,25,8,100, 12.50
790, 10/08/12,1,.,5,.,9,11,.,15,17,.,21,.,.,7,79, 11.29
791, 13/08/12,.,.,.,.,9,.,.,15,17,19,.,.,.,4,60, 15.00
792, 15/08/12,.,.,5,7,.,11,13,15,17,.,.,.,.,6,68, 11.33
793, 17/08/12,1,3,.,.,.,.,13,15,.,19,.,.,.,5,51, 10.20
794, 20/08/12,.,.,.,7,.,.,13,.,17,19,21,.,.,5,77, 15.40
795, 22/08/12,.,.,5,.,.,11,13,15,17,19,.,23,25,8,128, 16.00
796, 24/08/12,1,.,5,.,9,.,13,15,.,19,.,23,25,8,110, 13.75
797, 27/08/12,1,.,.,.,9,.,13,.,.,.,.,23,.,4,46, 11.50
798, 29/08/12,.,.,.,7,9,.,.,.,17,.,21,.,25,5,79, 15.80
799, 31/08/12,1,.,5,7,9,.,.,.,17,.,.,.,.,5,39, 7.80
800, 06/09/12,1,.,5,.,.,.,.,15,17,19,.,23,25,7,105, 15.00
801, 10/09/12,.,.,.,.,9,11,13,.,.,.,.,.,.,3,33, 11.00
802, 12/09/12,.,.,.,7,.,11,.,15,17,19,.,23,.,6,92, 15.33
803, 14/09/12,.,3,.,7,9,11,13,.,.,.,.,.,.,5,43, 8.60
804, 17/09/12,.,.,.,.,9,11,.,.,.,19,.,.,25,4,64, 16.00
805, 19/09/12,.,3,5,.,.,.,.,15,.,19,21,23,.,6,86, 14.33
806, 21/09/12,.,.,.,.,9,11,13,.,17,.,21,23,.,6,94, 15.67
807, 24/09/12,1,.,.,.,9,.,.,15,17,.,.,23,.,5,65, 13.00
808, 26/09/12,1,3,5,.,9,.,13,15,.,19,.,23,.,8,88, 11.00
809, 28/09/12,.,3,.,.,.,11,.,15,17,.,.,.,.,4,46, 11.50
810, 01/10/12,.,.,5,.,.,.,13,.,.,19,.,.,25,4,62, 15.50
811, 03/10/12,.,.,.,.,.,11,13,15,.,.,21,23,25,6,108, 18.00
812, 05/10/12,.,.,.,.,9,.,13,15,.,.,.,.,.,3,37, 12.33
813, 08/10/12,.,.,.,.,9,11,13,15,17,.,.,.,.,5,65, 13.00
814, 10/10/12,1,.,5,7,9,.,.,15,.,.,.,.,25,6,62, 10.33
815, 13/10/12,1,3,5,.,9,.,13,.,.,19,.,.,.,6,50, 8.33
816, 15/10/12,1,.,.,7,.,.,.,.,.,.,21,.,.,3,29, 9.67
817, 17/10/12,.,.,.,7,9,.,13,15,.,19,21,.,.,6,84, 14.00
818, 19/10/12,1,3,.,7,9,.,.,15,17,.,21,.,.,7,73, 10.43
819, 22/10/12,1,.,.,.,.,.,13,15,17,.,.,23,25,6,94, 15.67
820, 24/10/12,.,.,.,.,.,11,.,.,17,19,21,.,25,5,93, 18.60
821, 26/10/12,1,.,.,.,.,.,13,15,.,19,.,.,.,4,48, 12.00
822, 29/10/12,1,.,.,7,9,.,13,.,.,.,.,.,25,5,55, 11.00
823, 31/10/12,.,3,.,7,.,.,.,15,17,.,21,23,.,6,86, 14.33
824, 03/11/12,1,.,5,.,9,.,.,.,17,.,.,23,.,5,55, 11.00
825, 05/11/12,.,3,5,.,.,.,.,.,.,.,21,.,.,3,29, 9.67
826, 07/11/12,1,.,.,7,9,11,.,.,.,.,.,.,25,5,53, 10.60
827, 09/11/12,.,3,.,.,.,11,.,15,.,19,.,23,25,6,96, 16.00
828, 12/11/12,.,3,5,.,.,11,13,.,.,.,21,.,.,5,53, 10.60
829, 14/11/12,1,3,.,.,.,.,.,15,.,19,21,.,.,5,59, 11.80
830, 16/11/12,.,3,5,7,.,.,.,15,.,.,.,.,25,5,55, 11.00
831, 19/11/12,.,.,.,7,.,.,13,15,.,19,.,23,25,6,102, 17.00
832, 21/11/12,1,3,.,.,9,.,13,.,17,.,21,.,.,6,64, 10.67
833, 23/11/12,1,3,.,.,9,.,.,15,.,.,21,23,.,6,72, 12.00
834, 26/11/12,1,3,5,.,.,.,13,15,17,.,.,.,25,7,79, 11.29
835, 28/11/12,.,3,5,7,9,11,13,.,.,.,.,23,.,7,71, 10.14
836, 30/11/12,1,3,5,.,.,11,13,.,17,19,.,23,.,8,92, 11.50
837, 03/12/12,.,.,5,.,9,.,.,.,17,19,21,23,25,7,119, 17.00
838, 05/12/12,1,3,.,.,.,.,13,.,17,19,.,.,25,6,78, 13.00
839, 07/12/12,1,.,5,.,9,11,.,15,.,.,.,23,.,6,64, 10.67
840, 10/12/12,1,3,5,7,.,.,.,15,.,.,.,.,.,5,31, 6.20
841, 12/12/12,.,.,.,7,9,11,.,.,.,19,.,23,25,6,94, 15.67
842, 14/12/12,1,.,.,.,9,.,.,.,17,.,.,23,25,5,75, 15.00
843, 17/12/12,1,.,5,.,9,.,.,.,.,.,.,23,25,5,63, 12.60
844, 19/12/12,.,.,.,.,.,11,13,.,.,.,21,23,.,4,68, 17.00
845, 21/12/12,1,3,5,.,9,.,13,15,17,.,.,.,.,7,63, 9.00
846, 24/12/12,.,3,5,7,.,.,.,.,17,.,.,.,.,4,32, 8.00
847, 26/12/12,.,.,.,.,.,.,.,15,.,19,.,23,.,3,57, 19.00
848, 28/12/12,1,.,.,7,.,11,.,15,.,.,.,.,.,4,34, 8.50
849, 31/12/12,.,3,.,7,9,11,.,.,.,19,21,.,.,6,70, 11.67
850, 02/01/13,1,.,.,.,9,11,.,15,17,.,.,.,25,6,78, 13.00
851, 04/01/13,.,3,.,.,9,11,.,.,.,.,21,23,25,6,92, 15.33
852, 07/01/13,.,.,.,7,9,.,13,15,17,19,.,.,.,6,80, 13.33
853, 09/01/13,1,.,.,7,.,.,13,15,.,.,.,.,25,5,61, 12.20
854, 11/01/13,.,.,.,7,.,11,.,.,.,19,.,23,25,5,85, 17.00
855, 14/01/13,.,.,5,7,.,.,.,.,.,19,21,.,.,4,52, 13.00
856, 16/01/13,1,.,5,.,.,.,.,.,17,.,21,.,.,4,44, 11.00
857, 18/01/13,.,.,5,7,9,.,.,.,17,.,.,23,25,6,86, 14.33
858, 21/01/13,.,.,.,7,.,.,13,15,.,.,21,.,.,4,56, 14.00
859, 23/01/13,.,.,.,7,.,.,.,15,.,.,21,23,25,5,91, 18.20
860, 25/01/13,1,.,.,.,.,11,.,.,17,.,21,23,.,5,73, 14.60
861, 28/01/13,.,.,5,.,.,.,13,.,.,.,21,.,25,4,64, 16.00
862, 30/01/13,.,.,.,7,9,11,.,.,.,.,21,.,25,5,73, 14.60
863, 01/02/13,.,.,5,.,9,11,.,.,.,.,21,.,.,4,46, 11.50
864, 04/02/13,1,.,5,7,9,11,.,.,.,.,.,.,25,6,58, 9.67
865, 06/02/13,.,.,.,.,9,11,.,15,17,.,.,.,.,4,52, 13.00
866, 08/02/13,.,.,.,.,.,.,.,15,17,19,21,.,25,5,97, 19.40
867, 13/02/13,1,.,.,.,9,11,.,.,17,19,.,23,.,6,80, 13.33
868, 15/02/13,.,.,5,7,.,11,.,15,.,.,.,23,25,6,86, 14.33
869, 18/02/13,.,.,5,7,.,.,13,15,17,19,.,.,.,6,76, 12.67
870, 20/02/13,.,3,.,.,9,11,.,15,.,19,21,.,25,7,103, 14.71
871, 22/02/13,1,3,5,7,.,11,.,.,.,.,21,.,25,7,73, 10.43
872, 25/02/13,.,3,.,.,.,11,.,15,.,19,21,.,25,6,94, 15.67
873, 27/02/13,1,.,5,.,.,.,.,.,.,19,21,23,.,5,69, 13.80
874, 01/03/13,.,3,.,.,.,11,13,15,17,.,.,.,.,5,59, 11.80
875, 04/03/13,1,3,5,7,.,11,.,.,17,19,.,.,.,7,63, 9.00
876, 06/03/13,1,.,.,.,.,11,.,15,17,19,.,.,.,5,63, 12.60
877, 08/03/13,1,.,5,.,.,.,.,.,17,.,.,.,.,3,23, 7.67
878, 11/03/13,.,.,.,.,9,11,.,15,17,.,21,.,.,5,73, 14.60
879, 13/03/13,1,.,5,.,.,11,.,.,17,19,.,23,.,6,76, 12.67
880, 15/03/13,1,3,.,.,9,11,13,15,17,.,.,.,.,7,69, 9.86
881, 18/03/13,.,.,.,.,.,11,13,.,17,.,.,.,25,4,66, 16.50
882, 20/03/13,.,3,5,.,9,.,.,15,.,.,21,23,.,6,76, 12.67
883, 22/03/13,1,.,.,.,.,11,13,15,.,.,.,23,.,5,63, 12.60
884, 25/03/13,.,3,5,.,.,11,.,.,.,.,.,23,.,4,42, 10.50
885, 27/03/13,1,3,.,.,.,.,13,.,.,.,21,.,25,5,63, 12.60
886, 30/03/13,.,.,5,.,9,.,.,.,.,19,.,.,25,4,58, 14.50
887, 01/04/13,.,3,5,7,9,.,13,.,.,.,.,.,.,5,37, 7.40
888, 03/04/13,.,.,5,7,9,.,.,15,.,.,.,23,25,6,84, 14.00
889, 05/04/13,1,3,.,.,.,.,.,15,17,.,.,23,.,5,59, 11.80
890, 08/04/13,.,.,.,.,9,.,13,15,.,.,21,.,25,5,83, 16.60
891, 10/04/13,.,3,.,.,9,11,13,.,.,.,.,.,.,4,36, 9.00
892, 12/04/13,.,.,.,7,9,11,.,15,.,.,.,23,25,6,90, 15.00
893, 15/04/13,.,.,.,7,.,.,13,.,17,19,21,.,25,6,102, 17.00
894, 17/04/13,.,3,.,7,.,11,.,.,17,.,.,23,.,5,61, 12.20
895, 19/04/13,1,.,.,7,9,.,.,15,.,.,.,23,.,5,55, 11.00
896, 22/04/13,.,.,5,.,9,11,.,.,.,.,21,.,25,5,71, 14.20
897, 24/04/13,.,3,.,.,.,.,.,15,.,19,.,.,25,4,62, 15.50
898, 26/04/13,.,3,5,7,.,.,.,15,17,19,.,23,.,7,89, 12.71
899, 29/04/13,.,3,5,.,.,11,13,.,.,19,.,.,.,5,51, 10.20
900, 03/05/13,.,3,5,.,9,.,.,.,17,19,21,23,.,7,97, 13.86
901, 06/05/13,.,3,5,.,9,11,.,15,17,19,21,.,.,8,100, 12.50
902, 08/05/13,.,.,.,7,.,.,13,15,.,19,.,.,.,4,54, 13.50
903, 10/05/13,.,.,.,7,9,.,.,.,17,19,21,23,25,7,121, 17.29
904, 13/05/13,.,3,.,.,.,11,.,15,.,.,21,23,25,6,98, 16.33
905, 15/05/13,.,3,5,7,9,.,.,15,.,19,.,.,25,7,83, 11.86
906, 17/05/13,.,.,.,.,.,11,13,15,.,19,.,23,25,6,106, 17.67
907, 20/05/13,1,.,.,.,9,11,.,.,17,19,.,.,25,6,82, 13.67
908, 22/05/13,.,3,5,.,.,11,.,.,.,19,21,.,.,5,59, 11.80
909, 24/05/13,.,.,.,.,9,.,.,15,17,19,.,23,25,6,108, 18.00
910, 27/05/13,1,.,.,7,.,.,.,15,.,.,21,23,.,5,67, 13.40
911, 29/05/13,.,.,.,7,9,.,.,.,.,19,.,.,.,3,35, 11.67
912, 31/05/13,1,.,5,.,9,11,13,.,.,.,.,.,25,6,64, 10.67
913, 03/06/13,1,.,.,7,9,11,.,.,.,.,21,23,.,6,72, 12.00
914, 05/06/13,.,.,.,7,9,.,13,.,.,19,21,.,25,6,94, 15.67
915, 07/06/13,.,3,.,7,9,.,.,15,17,19,21,.,.,7,91, 13.00
916, 10/06/13,.,.,.,.,9,.,.,15,.,.,21,.,25,4,70, 17.50
917, 12/06/13,.,.,.,7,9,.,.,15,.,.,.,23,25,5,79, 15.80
918, 14/06/13,.,.,5,7,.,11,.,.,.,19,.,.,25,5,67, 13.40
919, 17/06/13,.,.,.,.,.,.,.,15,.,.,.,23,25,3,63, 21.00
920, 19/06/13,.,.,.,7,9,11,.,.,17,.,21,.,25,6,90, 15.00
921, 21/06/13,.,.,5,.,.,11,13,.,.,.,.,23,.,4,52, 13.00
922, 24/06/13,1,3,.,7,.,11,13,.,.,19,.,.,25,7,79, 11.29
923, 26/06/13,.,.,.,.,9,11,13,.,17,.,21,23,.,6,94, 15.67
924, 28/06/13,.,3,5,.,.,11,13,15,.,.,21,23,25,8,116, 14.50
925, 01/07/13,.,.,5,.,.,11,.,.,17,19,21,.,.,5,73, 14.60
926, 03/07/13,.,3,.,.,.,.,.,.,17,.,.,23,25,4,68, 17.00
927, 05/07/13,1,.,.,7,.,.,.,15,.,19,.,.,.,4,42, 10.50
928, 08/07/13,.,3,5,7,.,.,13,.,.,.,21,.,.,5,49, 9.80
929, 10/07/13,.,3,.,.,.,.,13,15,17,19,.,.,.,5,67, 13.40
930, 12/07/13,1,.,.,7,.,.,13,.,17,19,21,.,.,6,78, 13.00
931, 15/07/13,1,.,.,7,9,.,13,15,17,.,21,23,.,8,106, 13.25
932, 17/07/13,.,3,.,7,9,11,.,.,17,19,.,.,.,6,66, 11.00
933, 19/07/13,1,.,.,.,9,.,13,.,.,.,21,.,25,5,69, 13.80
934, 22/07/13,1,.,5,7,.,.,13,15,17,.,.,.,.,6,58, 9.67
935, 24/07/13,.,.,.,.,.,11,13,15,17,.,21,.,25,6,102, 17.00
936, 26/07/13,.,.,5,.,9,11,.,.,.,.,21,.,.,4,46, 11.50
937, 29/07/13,.,3,5,7,.,.,.,15,17,.,21,.,.,6,68, 11.33
938, 31/07/13,1,.,5,.,9,.,.,.,.,.,21,23,.,5,59, 11.80
939, 02/08/13,.,3,.,.,.,.,13,.,17,.,.,23,.,4,56, 14.00
940, 05/08/13,1,.,5,.,.,11,.,15,.,.,21,23,.,6,76, 12.67
941, 07/08/13,.,.,.,.,.,.,13,.,17,19,21,.,.,4,70, 17.50
942, 09/08/13,.,.,.,.,9,.,.,15,17,.,.,23,25,5,89, 17.80
943, 12/08/13,1,.,.,7,.,11,.,.,.,19,.,.,25,5,63, 12.60
944, 14/08/13,.,3,5,7,.,.,.,15,.,.,.,23,.,5,53, 10.60
945, 16/08/13,1,.,.,7,.,.,.,15,17,.,.,.,.,4,40, 10.00
946, 19/08/13,.,3,5,.,.,11,13,15,.,.,.,23,.,6,70, 11.67
947, 21/08/13,.,.,.,.,.,.,13,.,17,19,21,23,25,6,118, 19.67
